transaction_id,date,amount,transaction_type,transaction_duration_secs,is_recurring,location,device_id,merchant_id,channel,is_anomaly,is_weekend,day_of_week,hour_of_day,is_holiday,customer_age,amount_percentile,is_new_merchant,is_new_device,time_since_last_tx_secs,rolling_mean_3mo_amount,rolling_std_3mo_amount
762,2016-11-15 02:14:45,30.82,debit,95,0,Online,device_A,merchant_244,branch,0,0,1,2,0,26,0.2872,0,0,65921.0,230.81,1759.8
763,2016-11-15 04:51:45,25.79,debit,176,1,"Los Angeles, CA",device_A,merchant_173,atm,0,0,1,4,0,26,0.1862,0,0,9420.0,230.56,1759.83
764,2016-11-15 10:58:54,30.38,debit,11,0,Online,device_A,merchant_094,online,0,0,1,10,0,26,0.2782,0,0,22029.0,230.58,1759.83
765,2016-11-15 14:06:09,20.6,debit,136,0,"New York, NY",device_C,merchant_040,online,0,0,1,14,0,26,0.09,0,0,11235.0,230.35,1759.85
766,2016-11-15 21:57:22,54.36,debit,12,0,"Los Angeles, CA",device_A,merchant_024,branch,0,0,1,21,0,26,0.7036,0,0,28273.0,230.74,1759.81
767,2016-11-16 20:30:55,18.08,debit,99,0,"Los Angeles, CA",device_A,merchant_092,mobile,0,0,2,20,0,26,0.0578,0,0,81213.0,230.68,1759.82
768,2016-11-17 05:34:49,76.13,debit,45,0,"Los Angeles, CA",device_A,merchant_045,branch,0,0,3,5,0,26,0.8878,0,0,32634.0,230.86,1759.8
769,2016-11-19 15:06:43,28.9,credit,34,0,"San Francisco, CA",device_A,merchant_038,online,0,1,5,15,0,26,0.2492,0,0,207114.0,230.97,1759.79
770,2016-11-19 20:22:31,79.79,debit,72,0,"New York, NY",device_A,merchant_157,mobile,0,1,5,20,0,26,0.905,0,0,18948.0,231.24,1759.76
771,2016-11-20 13:05:27,11.26,debit,175,1,"Los Angeles, CA",device_B,merchant_243,online,0,1,6,13,0,26,0.006,0,0,60176.0,231.05,1759.79
772,2016-11-21 08:25:51,33.36,debit,21,0,Online,device_D,merchant_108,atm,0,0,0,8,0,26,0.338,0,0,69624.0,231.24,1759.76
773,2016-11-24 12:08:42,21.19,debit,41,1,"Los Angeles, CA",device_D,merchant_207,online,0,0,3,12,0,26,0.101,0,0,272571.0,231.35,1759.75
774,2016-11-25 07:06:22,79.57,debit,22,0,Online,device_B,merchant_136,online,0,0,4,7,0,26,0.9038,0,0,68260.0,231.3,1759.75
775,2016-11-25 20:26:45,93.65,debit,21,0,Online,device_A,merchant_064,branch,0,0,4,20,0,26,0.9442,0,0,48023.0,232.17,1759.66
776,2016-11-26 21:04:28,12.53,debit,156,0,"San Francisco, CA",device_B,merchant_087,atm,0,1,5,21,0,26,0.0104,0,0,88663.0,231.88,1759.7
777,2016-11-27 08:20:37,62.36,debit,71,1,"Los Angeles, CA",device_A,merchant_107,online,0,1,6,8,0,26,0.795,0,0,40569.0,232.03,1759.68
778,2016-11-27 20:00:57,69.02,credit,14,0,Online,device_B,merchant_201,online,0,1,6,20,0,26,0.847,0,0,42020.0,232.57,1759.63
779,2016-11-28 03:46:15,47.6,credit,79,0,"New York, NY",device_A,merchant_051,online,0,0,0,3,0,26,0.611,0,0,27918.0,232.75,1759.61
780,2016-11-28 09:25:32,54.28,debit,73,0,"New York, NY",device_C,merchant_203,atm,0,0,0,9,0,26,0.7022,0,0,20357.0,232.79,1759.6
781,2016-11-29 06:41:41,52.35,debit,52,0,Online,device_D,merchant_006,online,0,0,1,6,0,26,0.6822,0,0,76569.0,232.85,1759.6
782,2016-11-29 10:03:09,62.47,credit,171,0,"New York, NY",device_A,merchant_175,online,0,0,1,10,0,26,0.7958,0,0,12088.0,233.18,1759.56
783,2016-11-30 18:22:18,23.42,debit,76,0,"Los Angeles, CA",device_A,merchant_177,atm,0,0,2,18,0,26,0.1426,0,0,116349.0,232.94,1759.59
784,2016-11-30 21:01:19,73.72,debit,19,0,Online,device_B,merchant_204,atm,0,0,2,21,0,26,0.8766,1,0,9541.0,233.33,1759.55
785,2016-12-01 05:08:54,44.91,debit,27,0,"San Francisco, CA",device_A,merchant_248,branch,0,0,3,5,0,26,0.568,0,0,29255.0,233.55,1759.52
786,2016-12-01 14:10:47,43.58,credit,146,0,"San Francisco, CA",device_D,merchant_226,atm,0,0,3,14,0,26,0.5458,0,0,32513.0,233.22,1759.56
787,2016-12-02 04:49:14,53.69,debit,13,0,"New York, NY",device_A,merchant_085,branch,0,0,4,4,0,26,0.6972,0,0,52707.0,233.32,1759.55
788,2016-12-02 16:09:06,21.43,debit,107,0,"Los Angeles, CA",device_A,merchant_160,mobile,0,0,4,16,0,26,0.1058,0,0,40792.0,233.38,1759.54
789,2016-12-03 17:19:26,18.6,credit,129,0,"New York, NY",device_C,merchant_182,branch,0,1,5,17,0,26,0.0656,0,0,90620.0,233.0,1759.58
790,2016-12-04 16:57:43,38.07,debit,85,0,"Los Angeles, CA",device_A,merchant_036,atm,0,1,6,16,0,26,0.434,0,0,85097.0,233.09,1759.57
791,2016-12-05 04:53:18,87.51,debit,162,0,"Los Angeles, CA",device_A,merchant_089,online,0,0,0,4,0,26,0.9328,0,0,42935.0,233.67,1759.51
792,2016-12-05 07:03:01,22.36,credit,141,0,"New York, NY",device_B,merchant_099,mobile,0,0,0,7,0,26,0.1232,1,0,7783.0,233.47,1759.54
793,2016-12-06 04:42:49,44.15,debit,109,0,"Los Angeles, CA",device_B,merchant_226,online,0,0,1,4,0,26,0.5542,0,0,77988.0,233.66,1759.51
794,2016-12-07 14:08:03,28.27,debit,115,0,"San Francisco, CA",device_B,merchant_147,online,0,0,2,14,0,26,0.2342,0,0,120314.0,232.87,1759.59
795,2016-12-07 16:21:34,26.43,debit,51,0,Online,device_B,merchant_037,online,0,0,2,16,0,26,0.199,1,0,8011.0,232.95,1759.58
796,2016-12-10 16:24:55,51.95,debit,1,0,Online,device_A,merchant_017,online,0,1,5,16,0,26,0.6756,0,0,259401.0,47.54,26.12
797,2016-12-10 20:22:11,59.13,debit,121,0,"New York, NY",device_A,merchant_208,mobile,0,1,5,20,0,26,0.7586,0,0,14236.0,47.65,26.15
798,2016-12-11 11:48:02,27.28,debit,156,0,"New York, NY",device_A,merchant_016,atm,0,1,6,11,0,26,0.2138,0,0,55551.0,47.5,26.23
799,2016-12-11 14:44:26,80.93,debit,123,0,Online,device_D,merchant_186,atm,0,1,6,14,0,26,0.911,0,0,10584.0,47.99,26.44
800,2016-12-11 15:24:42,49.96,credit,32,0,"Los Angeles, CA",device_A,merchant_172,atm,0,1,6,15,0,26,0.6472,0,0,2416.0,48.17,26.4
801,2016-12-11 15:50:31,35.84,debit,154,0,"New York, NY",device_A,merchant_196,online,0,1,6,15,0,26,0.3886,0,0,1549.0,48.27,26.33
802,2016-12-11 16:47:04,48.12,debit,142,0,"Los Angeles, CA",device_D,merchant_049,online,0,1,6,16,0,26,0.6196,1,0,3393.0,48.51,26.23
803,2016-12-12 09:57:19,111.96,debit,93,0,"Los Angeles, CA",device_D,merchant_249,atm,0,0,0,9,0,26,0.9708,0,0,61815.0,48.95,26.96
804,2016-12-12 13:22:11,58.95,credit,68,0,Online,device_C,merchant_094,branch,0,0,0,13,0,26,0.7572,0,0,12292.0,49.24,26.92
805,2016-12-12 20:13:05,28.52,debit,63,0,"Los Angeles, CA",device_A,merchant_051,online,0,0,0,20,0,26,0.2404,0,0,24654.0,48.26,26.01
806,2016-12-13 11:21:27,40.07,debit,82,0,"San Francisco, CA",device_B,merchant_226,branch,0,0,1,11,0,26,0.4736,0,0,54502.0,48.07,26.01
807,2016-12-14 02:28:23,43.19,debit,142,1,Online,device_A,merchant_005,online,0,0,2,2,0,26,0.5392,0,0,54416.0,48.43,25.71
808,2016-12-14 09:51:30,56.41,debit,155,0,"San Francisco, CA",device_C,merchant_097,online,0,0,2,9,0,26,0.7258,0,0,26587.0,48.36,25.68
809,2016-12-14 11:43:41,45.59,debit,41,0,"Los Angeles, CA",device_A,merchant_186,online,0,0,2,11,0,26,0.58,0,0,6731.0,48.43,25.66
810,2016-12-14 15:14:43,104.34,credit,3,0,"San Francisco, CA",device_A,merchant_174,online,0,0,2,15,0,26,0.9612,0,0,12662.0,49.37,26.15
811,2016-12-14 16:26:09,36.11,debit,94,0,"Los Angeles, CA",device_A,merchant_183,branch,0,0,2,16,0,26,0.3944,0,0,4286.0,48.9,26.01
812,2016-12-15 21:25:47,17.03,debit,59,0,"Los Angeles, CA",device_A,merchant_073,branch,0,0,3,21,0,26,0.0438,0,0,104378.0,48.73,26.17
813,2016-12-15 22:31:44,45.03,debit,151,0,"Los Angeles, CA",device_B,merchant_145,online,0,0,3,22,0,26,0.5686,0,0,3957.0,48.89,26.11
814,2016-12-17 08:49:03,32.44,credit,18,1,Online,device_C,merchant_140,atm,0,1,5,8,0,26,0.3204,0,0,123439.0,48.7,26.16
815,2016-12-18 16:16:02,19.07,debit,104,0,"Los Angeles, CA",device_B,merchant_152,branch,0,1,6,16,0,26,0.0706,0,0,113219.0,48.12,26.23
816,2016-12-20 11:47:35,28.45,debit,74,0,Online,device_A,merchant_056,online,0,0,1,11,0,26,0.2388,0,0,156693.0,47.96,26.31
817,2016-12-21 12:10:36,33.81,debit,120,0,"Los Angeles, CA",device_C,merchant_183,online,0,0,2,12,0,26,0.3478,0,0,87781.0,47.88,26.34
818,2016-12-24 17:42:20,71.51,debit,76,0,"Los Angeles, CA",device_A,merchant_122,mobile,0,1,5,17,0,26,0.8616,0,0,279104.0,48.36,26.38
819,2016-12-24 20:06:44,19.27,debit,169,0,Online,device_A,merchant_244,atm,0,1,5,20,0,26,0.073,0,0,8664.0,47.78,26.44
820,2016-12-25 15:25:09,48.18,debit,8,0,"Los Angeles, CA",device_A,merchant_126,mobile,0,1,6,15,1,26,0.6208,0,0,69505.0,47.84,26.44
821,2016-12-25 16:01:31,122.76,debit,160,0,"New York, NY",device_A,merchant_204,online,0,1,6,16,1,26,0.9802,0,0,2182.0,48.8,27.56
822,2016-12-25 21:23:12,37.06,debit,81,0,Online,device_A,merchant_079,branch,0,1,6,21,1,26,0.416,0,0,19301.0,48.83,27.54
823,2016-12-26 18:57:49,36.52,debit,169,0,"San Francisco, CA",device_A,merchant_016,online,0,0,0,18,0,26,0.4044,0,0,77677.0,48.49,27.5
824,2016-12-30 11:26:08,57.97,debit,173,0,"Los Angeles, CA",device_D,merchant_126,online,0,0,4,11,0,26,0.7454,0,0,318499.0,48.74,27.48
825,2017-01-03 10:31:24,52.51,debit,101,0,"San Francisco, CA",device_D,merchant_087,atm,0,0,1,10,0,27,0.6838,0,0,342316.0,48.57,27.41
826,2017-01-03 19:40:07,82.17,credit,9,0,Online,device_A,merchant_210,online,0,0,1,19,0,27,0.917,0,0,32923.0,49.13,27.58
827,2017-01-03 23:17:01,37.21,credit,90,0,"San Francisco, CA",device_A,merchant_022,online,0,0,1,23,0,27,0.4186,0,0,13014.0,48.9,27.59
828,2017-01-04 00:55:47,57.46,credit,48,1,"Los Angeles, CA",device_A,merchant_110,online,0,0,2,0,0,27,0.7396,0,0,5926.0,49.04,27.6
829,2017-01-04 03:34:26,57.92,credit,115,0,"New York, NY",device_A,merchant_172,online,0,0,2,3,0,27,0.7448,0,0,9519.0,49.4,27.5
830,2017-01-04 05:32:22,34.2,debit,152,1,"New York, NY",device_A,merchant_095,branch,0,0,2,5,0,27,0.3562,0,0,7076.0,49.35,27.52
831,2017-01-04 15:34:32,38.21,credit,87,0,"Los Angeles, CA",device_A,merchant_043,online,0,0,2,15,0,27,0.4366,0,0,36130.0,49.63,27.28
832,2017-01-04 21:58:47,40.22,debit,95,0,Online,device_B,merchant_079,online,0,0,2,21,0,27,0.4782,0,0,23055.0,49.76,27.2
833,2017-01-04 23:26:49,21.78,debit,172,0,"New York, NY",device_B,merchant_245,online,0,0,2,23,0,27,0.1118,0,0,5282.0,49.8,27.16
834,2017-01-05 10:54:52,33.3,debit,114,0,Online,device_A,merchant_021,online,0,0,3,10,0,27,0.3374,0,0,41283.0,48.95,26.45
835,2017-01-05 12:38:44,85.46,debit,18,0,"Los Angeles, CA",device_C,merchant_123,atm,0,0,3,12,0,27,0.9272,0,0,6232.0,49.69,26.53
836,2017-01-06 21:42:28,67.96,credit,29,0,"New York, NY",device_C,merchant_008,online,0,0,4,21,0,27,0.8418,0,0,119024.0,48.81,24.48
837,2017-01-07 04:50:51,30.27,debit,2,0,"Los Angeles, CA",device_A,merchant_049,branch,0,1,5,4,0,27,0.276,0,0,25703.0,48.57,24.56
838,2017-01-07 07:35:45,40.13,debit,78,0,"New York, NY",device_A,merchant_232,online,0,1,5,7,0,27,0.4758,0,0,9894.0,48.67,24.5
839,2017-01-09 12:55:38,65.74,credit,68,0,"Los Angeles, CA",device_D,merchant_228,online,0,0,0,12,0,27,0.824,0,0,191993.0,48.72,24.54
840,2017-01-09 14:50:02,50.49,debit,98,0,"Los Angeles, CA",device_B,merchant_125,branch,0,0,0,14,0,27,0.6536,0,0,6864.0,48.96,24.45
841,2017-01-10 02:22:18,60.34,debit,117,0,"Los Angeles, CA",device_A,merchant_106,branch,0,0,1,2,0,27,0.7722,0,0,41536.0,49.41,24.28
842,2017-01-10 13:18:56,52.83,credit,110,0,Online,device_B,merchant_230,online,0,0,1,13,0,27,0.6888,0,0,39398.0,49.53,24.27
843,2017-01-11 00:50:23,45.05,debit,167,0,"San Francisco, CA",device_A,merchant_134,branch,0,0,2,0,0,27,0.5696,0,0,41487.0,49.39,24.26
844,2017-01-11 07:38:07,37.23,debit,41,0,"Los Angeles, CA",device_B,merchant_081,online,0,0,2,7,0,27,0.4192,0,0,24464.0,48.95,24.12
845,2017-01-12 15:34:43,22.25,debit,115,0,"Los Angeles, CA",device_A,merchant_104,branch,0,0,3,15,0,27,0.1214,0,0,114996.0,48.62,24.28
846,2017-01-13 03:56:25,57.18,debit,81,1,"Los Angeles, CA",device_A,merchant_109,atm,0,0,4,3,0,27,0.7354,0,0,44502.0,48.91,24.23
847,2017-01-13 16:17:20,36.2,credit,122,0,"New York, NY",device_B,merchant_175,atm,0,0,4,16,0,27,0.3978,0,0,44455.0,48.42,24.02
848,2017-01-13 16:44:01,17.74,debit,87,0,Online,device_B,merchant_164,mobile,0,0,4,16,0,27,0.053,0,0,1601.0,47.81,24.1
849,2017-01-14 10:53:02,30.79,debit,22,0,"Los Angeles, CA",device_A,merchant_125,online,0,1,5,10,0,27,0.2862,0,0,65341.0,47.64,24.17
850,2017-01-14 13:36:31,61.94,debit,49,1,Online,device_A,merchant_092,atm,0,1,5,13,0,27,0.7898,0,0,9809.0,47.5,24.05
851,2017-01-14 21:14:40,15.52,debit,156,0,"Los Angeles, CA",device_A,merchant_121,online,0,1,5,21,0,27,0.0288,0,0,27489.0,46.34,22.99
852,2017-01-14 22:03:11,24.17,credit,16,0,Online,device_A,merchant_111,online,0,1,5,22,0,27,0.1542,0,0,2911.0,46.26,23.05
853,2017-01-15 13:20:05,43.32,debit,68,0,"Los Angeles, CA",device_A,merchant_023,online,0,1,6,13,0,27,0.542,0,0,55014.0,46.46,22.95
854,2017-01-16 13:43:58,81.68,debit,164,1,"New York, NY",device_B,merchant_159,online,0,0,0,13,0,27,0.915,0,0,87833.0,47.03,23.18
855,2017-01-17 14:33:42,66.69,debit,22,1,"San Francisco, CA",device_A,merchant_110,atm,0,0,1,14,0,27,0.8316,0,0,89384.0,47.54,23.1
856,2017-01-19 00:55:48,85.7,debit,139,0,"New York, NY",device_B,merchant_075,atm,0,0,3,0,0,27,0.9282,0,0,123726.0,47.89,23.44
857,2017-01-19 14:35:43,44.88,credit,85,0,Online,device_C,merchant_062,atm,0,0,3,14,0,27,0.5674,0,0,49195.0,48.18,23.22
858,2017-01-20 21:27:18,36.43,debit,121,0,Online,device_A,merchant_212,online,0,0,4,21,0,27,0.403,0,0,111095.0,47.74,23.06
859,2017-01-21 17:48:08,61.66,debit,80,0,"Los Angeles, CA",device_B,merchant_096,online,0,1,5,17,0,27,0.7862,0,0,73250.0,48.11,23.02
860,2017-01-22 06:33:52,25.8,debit,170,0,"New York, NY",device_D,merchant_209,mobile,0,1,6,6,0,27,0.1864,0,0,45944.0,47.51,22.89
861,2017-01-22 07:47:21,24.81,credit,55,0,Online,device_A,merchant_057,online,0,1,6,7,0,27,0.1666,0,0,4409.0,47.66,22.69
862,2017-01-22 09:56:02,22.7,debit,35,0,"San Francisco, CA",device_D,merchant_234,atm,0,1,6,9,0,27,0.1282,0,0,7721.0,47.54,22.8
863,2017-01-22 21:59:20,69.72,credit,34,0,"Los Angeles, CA",device_B,merchant_102,branch,0,1,6,21,0,27,0.8514,0,0,43398.0,48.08,22.74
864,2017-01-23 12:39:49,26.65,debit,73,0,"New York, NY",device_B,merchant_070,branch,0,0,0,12,0,27,0.2022,0,0,52829.0,47.49,22.6
865,2017-01-24 12:14:31,66.71,credit,77,0,"New York, NY",device_A,merchant_065,atm,0,0,1,12,0,27,0.8322,0,0,84882.0,47.19,22.15
866,2017-01-25 10:03:44,43.56,debit,132,0,"Los Angeles, CA",device_B,merchant_037,branch,0,0,2,10,0,27,0.5452,0,0,78553.0,47.54,21.85
867,2017-01-25 13:26:38,70.17,debit,174,0,"New York, NY",device_A,merchant_068,online,0,0,2,13,0,27,0.8542,0,0,12174.0,47.62,21.92
868,2017-01-27 00:37:25,23.27,debit,125,0,"San Francisco, CA",device_B,merchant_223,branch,0,0,4,0,0,27,0.1406,0,0,126647.0,47.11,21.95
869,2017-01-27 05:38:47,29.58,debit,11,0,"San Francisco, CA",device_C,merchant_075,online,0,0,4,5,0,27,0.2614,0,0,18082.0,46.91,22.03
870,2017-01-29 02:41:43,50.75,credit,61,0,"New York, NY",device_B,merchant_017,online,0,1,6,2,0,27,0.6586,0,0,162176.0,46.88,22.02
871,2017-01-29 04:05:05,32.61,credit,122,0,"Los Angeles, CA",device_A,merchant_135,online,0,1,6,4,0,27,0.3236,0,0,5002.0,46.66,22.06
872,2017-01-29 17:21:30,11.63,debit,35,0,"San Francisco, CA",device_A,merchant_052,branch,0,1,6,17,0,27,0.0068,0,0,47785.0,46.09,22.3
873,2017-01-30 02:31:29,20.37,debit,69,0,"New York, NY",device_A,merchant_163,online,0,0,0,2,0,27,0.0882,0,0,32999.0,46.06,22.34
874,2017-01-31 18:36:16,23.18,debit,57,0,"Los Angeles, CA",device_C,merchant_130,online,0,0,1,18,0,27,0.1394,0,0,144287.0,45.5,22.27
875,2017-02-01 01:42:48,24.06,credit,139,0,"Los Angeles, CA",device_A,merchant_168,online,0,0,2,1,0,27,0.1528,0,0,25592.0,45.26,22.39
876,2017-02-01 17:11:25,16692.75,debit,12,0,"Cape Town, South Africa",device_X7,merchant_037,mobile,1,0,2,17,0,27,0.9966,0,1,55717.0,230.25,1754.94
877,2017-02-02 00:11:24,47.87,debit,125,0,"Los Angeles, CA",device_A,merchant_250,branch,0,0,3,0,0,27,0.6164,0,0,25199.0,230.19,1754.95
878,2017-02-02 02:37:31,43.86,debit,43,0,"New York, NY",device_C,merchant_057,atm,0,0,3,2,0,27,0.5504,0,0,8767.0,230.44,1754.92
879,2017-02-02 17:40:08,110.42,debit,147,1,"Los Angeles, CA",device_A,merchant_101,atm,0,0,3,17,0,27,0.9694,0,0,54157.0,231.46,1754.82
880,2017-02-02 17:59:08,72.79,debit,77,0,"Los Angeles, CA",device_D,merchant_010,online,0,0,3,17,0,27,0.87,0,0,1140.0,231.85,1754.78
881,2017-02-03 12:40:54,60.4,debit,68,0,"Los Angeles, CA",device_B,merchant_204,online,0,0,4,12,0,27,0.7728,0,0,67306.0,231.54,1754.81
882,2017-02-04 01:27:12,19.15,debit,59,0,Online,device_C,merchant_081,mobile,0,1,5,1,0,27,0.071,0,0,45978.0,231.51,1754.81
883,2017-02-04 07:50:48,41.67,credit,2,0,"Los Angeles, CA",device_A,merchant_174,online,0,1,5,7,0,27,0.5096,0,0,23016.0,231.48,1754.82
884,2017-02-04 15:10:50,46.96,debit,136,0,"Los Angeles, CA",device_A,merchant_090,online,0,1,5,15,0,27,0.5998,1,0,26402.0,231.69,1754.79
885,2017-02-06 19:18:56,32.86,debit,150,0,"Los Angeles, CA",device_A,merchant_133,online,0,0,0,19,0,27,0.3296,0,0,187686.0,231.76,1754.78
886,2017-02-07 00:08:57,94.93,debit,21,0,"New York, NY",device_A,merchant_133,online,0,0,1,0,0,27,0.947,0,0,17401.0,232.24,1754.74
887,2017-02-09 10:19:05,41.5,credit,157,0,"Los Angeles, CA",device_B,merchant_120,online,0,0,3,10,0,27,0.5056,0,0,209408.0,232.04,1754.76
888,2017-02-09 14:07:25,21.89,debit,101,0,Online,device_A,merchant_102,atm,0,0,3,14,0,27,0.1144,0,0,13700.0,231.98,1754.77
889,2017-02-12 02:58:13,24.56,debit,86,0,"Los Angeles, CA",device_A,merchant_239,online,0,1,6,2,0,27,0.1626,0,0,219048.0,231.36,1754.83
890,2017-02-12 12:43:36,126.62,debit,122,0,"Los Angeles, CA",device_B,merchant_027,atm,0,1,6,12,0,27,0.981,0,0,35123.0,232.21,1754.76
891,2017-02-12 22:21:17,32.78,debit,75,0,"Los Angeles, CA",device_A,merchant_005,online,0,1,6,22,0,27,0.3276,0,0,34661.0,232.17,1754.77
892,2017-02-13 02:47:23,14.31,debit,75,0,"Los Angeles, CA",device_A,merchant_061,online,0,0,0,2,0,27,0.0194,0,0,15966.0,231.8,1754.81
893,2017-02-13 03:17:09,29.97,credit,83,0,"Los Angeles, CA",device_A,merchant_136,online,0,0,0,3,0,27,0.2692,0,0,1786.0,230.89,1754.89
894,2017-02-13 08:32:30,16.23,credit,165,0,"Los Angeles, CA",device_B,merchant_159,branch,0,0,0,8,0,27,0.0348,0,0,18921.0,230.41,1754.95
895,2017-02-13 09:10:49,63.99,debit,78,0,"Los Angeles, CA",device_B,merchant_097,online,0,0,0,9,0,27,0.8082,0,0,2299.0,230.81,1754.91
896,2017-02-14 08:44:46,15.22,debit,157,1,"New York, NY",device_B,merchant_149,atm,0,0,1,8,0,27,0.0262,0,0,84837.0,230.53,1754.94
897,2017-02-15 23:02:18,20.06,credit,165,0,"Los Angeles, CA",device_A,merchant_227,branch,0,0,2,23,0,27,0.0846,0,0,137852.0,230.27,1754.97
898,2017-02-16 06:49:46,40.53,debit,21,0,"San Francisco, CA",device_A,merchant_021,atm,0,0,3,6,0,27,0.484,0,0,28048.0,230.1,1754.99
899,2017-02-17 11:57:09,70.43,credit,120,0,"New York, NY",device_C,merchant_051,online,0,0,4,11,0,27,0.856,0,0,104843.0,230.37,1754.96
900,2017-02-17 13:48:47,39.07,debit,12,1,"New York, NY",device_B,merchant_079,online,0,0,4,13,0,27,0.4532,0,0,6698.0,229.65,1755.02
901,2017-02-18 07:53:42,21.57,credit,176,0,"Los Angeles, CA",device_B,merchant_228,online,0,1,5,7,0,27,0.1084,0,0,65095.0,229.49,1755.04
902,2017-02-19 00:04:59,44.31,credit,83,0,"New York, NY",device_B,merchant_059,atm,0,1,6,0,0,27,0.5574,0,0,58277.0,229.79,1755.01
903,2017-02-19 16:52:33,32.01,credit,175,0,"Los Angeles, CA",device_A,merchant_249,online,0,1,6,16,0,27,0.3122,0,0,60454.0,229.64,1755.02
904,2017-02-20 04:12:34,71.26,debit,113,0,"Los Angeles, CA",device_C,merchant_002,branch,0,0,0,4,0,27,0.86,0,0,40801.0,230.08,1754.98
905,2017-02-22 22:18:03,62.02,debit,15,1,"Los Angeles, CA",device_C,merchant_158,branch,0,0,2,22,0,27,0.7906,0,0,237929.0,230.55,1754.93
906,2017-02-23 14:53:01,30.92,credit,113,0,"San Francisco, CA",device_B,merchant_058,online,0,0,3,14,0,27,0.29,0,0,59698.0,230.58,1754.92
907,2017-02-23 19:54:25,59.73,debit,141,0,"Los Angeles, CA",device_D,merchant_220,online,0,0,3,19,0,27,0.7654,0,0,18084.0,230.87,1754.89
908,2017-02-24 02:36:42,46.32,debit,124,0,"San Francisco, CA",device_A,merchant_209,atm,0,0,4,2,0,27,0.59,0,0,24137.0,230.59,1754.92
909,2017-02-25 22:52:40,80.11,credit,141,0,"Los Angeles, CA",device_B,merchant_236,online,0,1,5,22,0,27,0.9062,0,0,159358.0,231.26,1754.85
910,2017-02-26 11:18:06,58.47,credit,115,0,"San Francisco, CA",device_D,merchant_020,online,0,1,6,11,0,27,0.7518,0,0,44726.0,231.38,1754.84
911,2017-02-26 16:20:01,53.17,credit,147,1,"San Francisco, CA",device_A,merchant_168,branch,0,1,6,16,0,27,0.6918,0,0,18115.0,230.61,1754.9
912,2017-02-27 08:01:58,78.57,debit,32,0,"San Francisco, CA",device_A,merchant_157,online,0,0,0,8,0,27,0.8998,0,0,56517.0,231.07,1754.86
913,2017-03-02 12:41:57,40.76,credit,99,0,Online,device_B,merchant_133,mobile,0,0,3,12,0,27,0.4892,0,0,275999.0,231.11,1754.85
914,2017-03-02 17:06:06,27.48,credit,87,0,"San Francisco, CA",device_A,merchant_089,branch,0,0,3,17,0,27,0.2178,0,0,15849.0,230.77,1754.89
915,2017-03-03 09:42:41,44.72,debit,149,0,"San Francisco, CA",device_C,merchant_138,branch,0,0,4,9,0,27,0.564,0,0,59795.0,230.69,1754.9
916,2017-03-03 13:47:51,33.86,debit,112,0,"Los Angeles, CA",device_A,merchant_211,online,0,0,4,13,0,27,0.3496,0,0,14710.0,230.15,1754.95
917,2017-03-03 16:25:36,54.71,debit,142,0,Online,device_B,merchant_189,online,0,0,4,16,0,27,0.708,0,0,9465.0,230.35,1754.93
918,2017-03-05 22:21:04,41.72,debit,24,0,"New York, NY",device_A,merchant_105,atm,0,1,6,22,0,27,0.5108,0,0,194128.0,230.17,1754.95
919,2017-03-06 06:03:08,49.48,credit,49,0,"Los Angeles, CA",device_A,merchant_112,online,0,0,0,6,0,27,0.6408,0,0,27724.0,230.08,1754.96
920,2017-03-06 10:44:44,22.15,debit,32,0,"New York, NY",device_C,merchant_129,online,0,0,0,10,0,27,0.1188,0,0,16896.0,229.94,1754.97
921,2017-03-07 18:51:19,52.15,credit,75,1,"Los Angeles, CA",device_B,merchant_175,online,0,0,1,18,0,27,0.6782,0,0,115595.0,230.1,1754.96
922,2017-03-08 08:22:49,21.27,credit,109,0,Online,device_A,merchant_098,online,0,0,2,8,0,27,0.1022,1,0,48690.0,229.89,1754.98
923,2017-03-08 12:16:10,65.42,debit,11,0,"Los Angeles, CA",device_A,merchant_185,online,0,0,2,12,0,27,0.8206,0,0,14001.0,230.37,1754.93
924,2017-03-08 12:53:32,65.47,credit,68,0,"Los Angeles, CA",device_B,merchant_014,branch,0,0,2,12,0,27,0.8214,1,0,2242.0,230.73,1754.89
925,2017-03-10 05:57:40,48.13,debit,90,0,"Los Angeles, CA",device_C,merchant_153,online,0,0,4,5,0,27,0.62,0,0,147848.0,230.32,1754.93
926,2017-03-10 07:12:22,47.23,credit,110,0,"New York, NY",device_B,merchant_218,online,0,0,4,7,0,27,0.6038,0,0,4482.0,230.08,1754.95
927,2017-03-11 21:10:20,36.17,debit,133,1,"Los Angeles, CA",device_B,merchant_021,atm,0,1,5,21,0,27,0.3964,0,0,136678.0,230.15,1754.95
928,2017-03-13 07:18:55,29.92,credit,164,0,"New York, NY",device_A,merchant_016,mobile,0,0,0,7,0,27,0.2678,0,0,122915.0,230.04,1754.96
929,2017-03-16 09:04:58,40.15,debit,32,1,"New York, NY",device_C,merchant_202,online,0,0,3,9,0,27,0.4762,0,0,265563.0,229.75,1754.99
930,2017-03-17 23:26:51,109.0,debit,71,0,Online,device_B,merchant_160,online,0,0,4,23,0,27,0.9678,0,0,138113.0,230.4,1754.93
931,2017-03-19 00:27:29,45.36,credit,74,0,"Los Angeles, CA",device_B,merchant_236,atm,0,1,6,0,0,27,0.5742,0,0,90038.0,230.24,1754.95
