transaction_id,date,amount,transaction_type,transaction_duration_secs,is_recurring,location,device_id,merchant_id,channel,day_of_week,hour_of_day,is_weekend,is_holiday,customer_age,amount_percentile,time_since_last_tx_secs,rolling_mean_3mo_amount,rolling_std_3mo_amount,is_anomaly
txnD001081,2018-10-13 10:46:56,39.12,debit,256,True,"Minneapolis, MN",deviceC_5,merchantC_23,atm,5,10,True,True,26,76.88311688311688,4914.0,93.29,577.69,False
txnD001082,2018-10-15 00:32:08,5.62,credit,338,False,"Minneapolis, MN",deviceC_26,merchantC_5,online,0,0,False,False,26,5.204795204795205,135912.0,93.69,579.32,False
txnD001083,2018-10-16 10:27:28,181.7,debit,226,False,"Orlando, FL",deviceC_26,merchantC_84,branch,1,10,False,False,26,96.78321678321679,122120.0,95.54,582.63,False
txnD001084,2018-10-16 15:15:04,26.39,debit,318,False,"Kansas City, MO",deviceC_31,merchantC_31,mobile,1,15,False,False,26,61.838161838161845,17256.0,95.15,580.96,False
txnD001085,2018-10-16 18:47:52,19.54,debit,145,False,"Minneapolis, MN",deviceC_24,merchantC_5,mobile,1,18,False,False,26,46.213786213786214,12768.0,95.04,580.98,False
txnD001086,2018-10-16 21:29:54,1566.6,debit,3751,False,"Accra, Ghana",tempdev_1,rare_merchant,online,1,21,False,False,26,97.74225774225775,9722.0,103.81,591.57,True
txnD001087,2018-10-17 21:01:20,4.71,debit,245,False,"Orlando, FL",deviceC_16,merchantC_30,mobile,2,21,False,False,26,3.3766233766233764,84686.0,104.09,593.28,False
txnD001088,2018-10-18 05:49:50,70.27,credit,358,False,"Pittsburgh, PA",deviceC_15,merchantC_142,atm,3,5,False,False,26,91.08891108891109,31710.0,104.58,594.98,False
txnD001089,2018-10-18 19:03:18,21.44,credit,246,False,"Pittsburgh, PA",deviceC_5,merchantC_46,online,3,19,False,False,26,51.12887112887113,47608.0,104.1,593.28,False
txnD001090,2018-10-19 09:39:42,14.85,debit,65,False,"Minneapolis, MN",deviceC_12,merchantC_75,branch,4,9,False,False,26,34.30569430569431,52584.0,103.59,591.6,False
txnD001091,2018-10-20 07:13:13,9.56,debit,79,False,"Miami, FL",deviceC_19,merchantC_11,online,5,7,True,True,26,16.98301698301698,77611.0,87.23,553.0,False
txnD001092,2018-10-20 09:00:40,28.06,debit,314,False,"Pittsburgh, PA",deviceC_2,merchantC_26,mobile,5,9,True,True,26,64.4055944055944,6447.0,86.89,551.4,False
txnD001093,2018-10-20 11:35:47,43.11,credit,56,False,"Raleigh, NC",deviceC_8,merchantC_122,branch,5,11,True,True,26,79.9000999000999,9307.0,86.64,549.82,False
txnD001094,2018-10-20 13:47:57,64.38,credit,74,False,"Pittsburgh, PA",deviceC_4,merchantC_137,branch,5,13,True,True,26,89.6103896103896,7930.0,86.51,548.24,False
txnD001095,2018-10-20 19:56:56,24.45,debit,218,False,"Portland, OR",deviceC_31,merchantC_24,mobile,5,19,True,True,26,57.92207792207792,22139.0,86.52,548.24,False
txnD001096,2018-10-20 21:22:29,43.92,debit,350,False,"Minneapolis, MN",deviceC_12,merchantC_125,mobile,5,21,True,True,26,80.51948051948052,5133.0,86.28,546.68,False
txnD001097,2018-10-21 03:07:02,7.57,debit,146,False,"Miami, FL",deviceC_27,merchantC_137,online,6,3,True,True,26,10.45954045954046,20673.0,86.18,546.69,False
txnD001098,2018-10-21 07:30:37,8.08,debit,349,False,"Cleveland, OH",deviceC_34,merchantC_116,online,6,7,True,True,26,12.197802197802197,15815.0,86.06,546.71,False
txnD001099,2018-10-21 12:12:55,12.6,credit,326,False,"Pittsburgh, PA",deviceC_27,merchantC_135,online,6,12,True,True,26,26.66333666333666,16938.0,86.24,548.27,False
txnD001100,2018-10-21 13:24:02,22.16,credit,16,False,"Kansas City, MO",deviceC_16,merchantC_117,mobile,6,13,True,True,26,52.757242757242764,4267.0,85.87,546.73,False
txnD001101,2018-10-22 11:05:38,39.23,debit,90,False,"Pittsburgh, PA",deviceC_17,merchantC_65,branch,0,11,False,False,26,77.00299700299699,78096.0,86.07,546.7,False
txnD001102,2018-10-23 09:44:19,22.51,debit,187,False,"Pittsburgh, PA",deviceC_17,merchantC_145,mobile,1,9,False,False,26,53.806193806193804,81521.0,86.09,546.7,False
txnD001103,2018-10-24 08:19:35,13.47,debit,140,False,"Baltimore, MD",deviceC_5,merchantC_58,branch,2,8,False,False,26,29.810189810189808,81316.0,85.68,545.17,False
txnD001104,2018-10-25 09:54:05,28.77,debit,198,True,"Cleveland, OH",deviceC_20,merchantC_128,mobile,3,9,False,False,26,65.53446553446554,92070.0,86.46,548.25,False
txnD001105,2018-10-25 17:36:06,26.8,debit,104,False,"Miami, FL",deviceC_2,merchantC_20,mobile,3,17,False,False,26,62.57742257742258,27721.0,86.48,548.24,False
txnD001106,2018-10-25 18:02:12,13.23,debit,25,False,"Atlanta, GA",deviceC_1,merchantC_23,mobile,3,18,False,False,26,28.96103896103896,1566.0,86.06,546.7,False
txnD001107,2018-10-26 11:05:54,29.71,debit,205,False,"Portland, OR",deviceC_32,merchantC_40,atm,4,11,False,False,26,66.8131868131868,61422.0,85.74,545.16,False
txnD001108,2018-10-27 04:52:47,32.15,debit,182,False,"Cleveland, OH",deviceC_30,merchantC_6,branch,5,4,True,True,26,69.84015984015984,64013.0,85.44,543.64,False
txnD001109,2018-10-27 08:56:45,34.72,credit,30,False,"Orlando, FL",deviceC_27,merchantC_100,atm,5,8,True,True,26,72.77722277722278,14638.0,85.16,542.12,False
txnD001110,2018-10-27 21:47:13,35.16,debit,306,False,"Atlanta, GA",deviceC_33,merchantC_57,atm,5,21,True,True,26,73.17682317682318,46228.0,86.08,545.13,False
txnD001111,2018-10-28 01:55:05,20.11,credit,35,False,"Orlando, FL",deviceC_6,merchantC_143,online,6,1,True,True,26,47.64235764235764,14872.0,85.71,543.61,False
txnD001112,2018-10-28 08:47:30,30.47,credit,84,False,"Pittsburgh, PA",deviceC_20,merchantC_147,branch,6,8,True,True,26,67.74225774225773,24745.0,86.19,545.11,False
txnD001113,2018-10-28 16:16:05,52.37,debit,53,False,"Pittsburgh, PA",deviceC_5,merchantC_41,online,6,16,True,True,26,85.22477522477523,26915.0,86.0,543.58,False
txnD001114,2018-10-28 18:42:35,42.76,credit,35,False,"Portland, OR",deviceC_27,merchantC_64,mobile,6,18,True,True,26,79.6103896103896,8790.0,85.76,542.06,False
txnD001115,2018-11-01 10:07:53,13.98,debit,96,False,"Pittsburgh, PA",deviceC_20,merchantC_129,branch,3,10,False,False,26,31.128871128871126,314718.0,86.54,546.64,False
txnD001116,2018-11-02 02:32:42,27.66,debit,46,False,"Minneapolis, MN",deviceC_17,merchantC_82,mobile,4,2,False,False,26,63.72627372627373,59089.0,86.91,548.19,False
txnD001117,2018-11-02 05:07:57,16.46,debit,96,True,"Atlanta, GA",deviceC_15,merchantC_152,branch,4,5,False,False,26,38.88111888111888,9315.0,86.93,548.19,False
txnD001118,2018-11-03 01:24:16,33.71,debit,174,False,"Baltimore, MD",deviceC_20,merchantC_24,branch,5,1,True,True,26,71.57842157842158,72979.0,86.64,548.2,False
txnD001119,2018-11-03 05:48:18,15.28,debit,295,True,"Baltimore, MD",deviceC_7,merchantC_28,online,5,5,True,True,26,35.6943056943057,15842.0,86.23,546.66,False
txnD001120,2018-11-03 23:46:18,68.55,debit,273,False,"Orlando, FL",deviceC_3,merchantC_21,mobile,5,23,True,True,26,90.56943056943057,64680.0,86.13,545.11,False
txnD001121,2018-11-05 13:30:31,33.6,credit,271,False,"Baltimore, MD",deviceC_10,merchantC_101,atm,0,13,False,False,26,71.48851148851149,135853.0,86.06,545.11,False
txnD001122,2018-11-07 21:29:10,30.84,debit,74,False,"Raleigh, NC",deviceC_22,merchantC_104,online,2,21,False,False,26,68.17182817182818,201519.0,87.95,551.27,False
txnD001123,2018-11-08 01:34:25,18.4,debit,34,False,"Portland, OR",deviceC_4,merchantC_35,mobile,3,1,False,False,26,43.71628371628372,14715.0,87.55,549.7,False
txnD001124,2018-11-08 05:57:28,18.5,debit,201,False,"Atlanta, GA",deviceC_2,merchantC_10,atm,3,5,False,False,26,44.035964035964035,15783.0,87.16,548.14,False
txnD001125,2018-11-09 10:37:21,11.4,debit,284,False,"Cleveland, OH",deviceC_19,merchantC_153,online,4,10,False,False,26,23.106893106893107,103193.0,87.37,549.72,False
txnD001126,2018-11-09 22:22:34,14.75,credit,151,False,"Atlanta, GA",deviceC_19,merchantC_66,atm,4,22,False,False,26,33.96603396603396,42313.0,87.91,552.9,False
txnD001127,2018-11-10 13:04:51,7.18,debit,290,True,"Atlanta, GA",deviceC_12,merchantC_56,branch,5,13,True,True,26,9.39060939060939,52937.0,88.09,554.52,False
txnD001128,2018-11-11 02:48:55,24.74,debit,167,True,"Kansas City, MO",deviceC_30,merchantC_58,branch,6,2,True,True,26,58.5014985014985,49444.0,88.22,554.5,False
txnD001129,2018-11-11 10:38:29,19.09,debit,110,False,"Cleveland, OH",deviceC_25,merchantC_77,online,6,10,True,True,26,45.184815184815186,28174.0,87.82,552.9,False
txnD001130,2018-11-12 04:03:36,17.99,debit,60,False,"Minneapolis, MN",deviceC_16,merchantC_138,online,0,4,False,False,26,42.717282717282714,62707.0,87.71,552.92,False
txnD001131,2018-11-14 03:36:16,10.29,debit,177,False,"Miami, FL",deviceC_9,merchantC_136,online,2,3,False,False,26,19.370629370629374,171160.0,88.25,556.16,False
txnD001132,2018-11-15 16:40:11,12.99,credit,147,False,"Orlando, FL",deviceC_33,merchantC_75,online,3,16,False,False,26,28.03196803196803,133435.0,89.19,561.11,False
txnD001133,2018-11-17 02:19:11,15.67,credit,334,False,"Portland, OR",deviceC_32,merchantC_109,online,5,2,True,True,26,36.73326673326673,121140.0,90.07,564.46,False
txnD001134,2018-11-17 05:31:09,24.47,debit,218,False,"Baltimore, MD",deviceC_11,merchantC_89,atm,5,5,True,True,26,57.992007992007984,11518.0,89.68,562.77,False
txnD001135,2018-11-17 10:02:53,7.0,debit,163,False,"Atlanta, GA",deviceC_1,merchantC_33,branch,5,10,True,True,26,8.701298701298702,16304.0,89.69,562.77,False
txnD001136,2018-11-18 00:13:50,25.05,debit,182,False,"Miami, FL",deviceC_23,merchantC_46,mobile,6,0,True,True,26,59.23076923076923,51057.0,90.2,564.45,False
txnD001137,2018-11-18 03:59:09,41.21,debit,344,False,"Kansas City, MO",deviceC_18,merchantC_35,atm,6,3,True,True,26,78.4015984015984,13519.0,89.91,562.75,False
txnD001138,2018-11-18 16:23:18,31.87,debit,42,True,"Cleveland, OH",deviceC_32,merchantC_118,online,6,16,True,True,26,69.4905094905095,44649.0,90.48,566.15,False
txnD001139,2018-11-20 04:54:36,9.86,debit,46,False,"Kansas City, MO",deviceC_26,merchantC_82,online,1,4,False,False,26,17.982017982017982,131478.0,90.71,567.89,False
txnD001140,2018-11-20 17:27:11,13.42,debit,183,False,"Pittsburgh, PA",deviceC_24,merchantC_81,mobile,1,17,False,False,26,29.660339660339663,45155.0,90.24,566.18,False
txnD001141,2018-11-21 02:41:54,42.96,credit,38,False,"Raleigh, NC",deviceC_16,merchantC_15,atm,2,2,False,False,26,79.76023976023976,33283.0,89.95,564.46,False
txnD001142,2018-11-22 01:11:17,8.48,debit,318,False,"Baltimore, MD",deviceC_28,merchantC_124,online,3,1,False,False,26,13.186813186813188,80963.0,91.49,571.38,False
txnD001143,2018-11-22 11:35:42,2.62,credit,113,True,"Baltimore, MD",deviceC_30,merchantC_144,online,3,11,False,False,26,0.5194805194805194,37465.0,91.33,571.4,False
txnD001144,2018-11-22 13:49:49,152.28,debit,40,False,"Raleigh, NC",deviceC_7,merchantC_51,branch,3,13,False,False,26,96.40359640359641,8047.0,91.71,569.65,False
txnD001145,2018-11-23 10:57:46,33.77,debit,139,False,"Raleigh, NC",deviceC_16,merchantC_64,mobile,4,10,False,False,26,71.66833166833166,76077.0,91.36,567.9,False
txnD001146,2018-11-24 00:34:55,112.69,credit,352,False,"Orlando, FL",deviceC_32,merchantC_107,mobile,5,0,True,True,26,95.5044955044955,49029.0,91.32,569.61,False
txnD001147,2018-11-25 00:41:29,10.12,debit,260,False,"Portland, OR",deviceC_19,merchantC_98,branch,6,0,True,True,26,18.821178821178822,86794.0,92.12,573.14,False
txnD001148,2018-11-26 09:04:56,17.28,debit,226,False,"Baltimore, MD",deviceC_5,merchantC_25,online,0,9,False,False,26,41.18881118881119,116607.0,93.26,576.68,False
txnD001149,2018-11-26 21:28:58,37.93,debit,289,False,"Raleigh, NC",deviceC_31,merchantC_43,online,0,21,False,False,26,75.88411588411589,44642.0,93.46,576.66,False
txnD001150,2018-11-27 08:06:50,2.21,credit,126,False,"Baltimore, MD",deviceC_18,merchantC_83,branch,1,8,False,False,26,0.21978021978021978,38272.0,93.41,576.67,False
txnD001151,2018-11-27 13:46:03,8.67,debit,93,False,"Atlanta, GA",deviceC_4,merchantC_67,mobile,1,13,False,False,26,13.826173826173827,20353.0,92.88,574.88,False
txnD001152,2018-11-28 16:26:48,26.13,debit,220,False,"Portland, OR",deviceC_28,merchantC_66,online,2,16,False,False,26,61.33866133866134,96045.0,92.95,574.87,False
txnD001153,2018-11-29 02:21:39,14.53,credit,161,False,"Raleigh, NC",deviceC_2,merchantC_90,branch,3,2,False,False,26,33.246753246753244,35691.0,92.46,573.09,False
txnD001154,2018-11-29 04:01:49,13.27,debit,65,False,"Raleigh, NC",deviceC_34,merchantC_70,online,3,4,False,False,26,29.060939060939063,6010.0,91.97,571.33,False
txnD001155,2018-11-29 18:31:25,880.52,credit,7564,False,"Quito, Ecuador",tempdev_57,rare_merchant,mobile,3,18,False,False,26,97.26273726273726,52176.0,97.21,576.48,True
txnD001156,2018-12-01 06:30:57,6.84,debit,312,False,"Baltimore, MD",deviceC_13,merchantC_64,atm,5,6,True,True,26,8.201798201798201,129572.0,98.0,580.1,False
txnD001157,2018-12-02 03:22:25,38.08,credit,62,False,"Baltimore, MD",deviceC_3,merchantC_150,online,6,3,True,True,26,75.98401598401598,75088.0,97.63,578.28,False
txnD001158,2018-12-02 12:17:36,22.64,credit,253,False,"Raleigh, NC",deviceC_21,merchantC_142,mobile,6,12,True,True,26,54.21578421578421,32111.0,98.21,581.94,False
txnD001159,2018-12-02 20:23:29,37.35,credit,357,False,"Minneapolis, MN",deviceC_23,merchantC_73,atm,6,20,True,True,26,75.32467532467533,29153.0,97.82,580.1,False
txnD001160,2018-12-04 21:26:48,14.97,debit,280,False,"Kansas City, MO",deviceC_20,merchantC_32,online,1,21,False,False,26,34.66533466533466,176599.0,100.31,589.4,False
txnD001161,2018-12-05 00:20:48,32.33,debit,347,False,"Cleveland, OH",deviceC_4,merchantC_64,branch,2,0,False,False,26,70.04995004995006,10440.0,99.87,587.49,False
txnD001162,2018-12-05 06:59:54,38.49,credit,341,True,"Pittsburgh, PA",deviceC_29,merchantC_94,branch,2,6,False,False,26,76.38361638361638,23946.0,99.47,585.6,False
txnD001163,2018-12-05 07:45:44,27.75,debit,317,True,"Raleigh, NC",deviceC_33,merchantC_118,branch,2,7,False,False,26,63.83616383616384,2750.0,99.01,583.74,False
txnD001164,2018-12-06 05:00:14,43.58,debit,293,False,"Atlanta, GA",deviceC_28,merchantC_31,online,3,5,False,False,26,80.23976023976024,76470.0,98.66,581.88,False
txnD001165,2018-12-06 08:02:32,15.43,debit,233,False,"Portland, OR",deviceC_4,merchantC_35,mobile,3,8,False,False,26,36.133866133866135,10938.0,98.13,580.06,False
txnD001166,2018-12-06 13:23:32,39.39,debit,215,False,"Baltimore, MD",deviceC_11,merchantC_144,atm,3,13,False,False,26,77.17282717282717,19260.0,98.3,580.04,False
txnD001167,2018-12-06 13:29:11,45.37,debit,258,True,"Portland, OR",deviceC_30,merchantC_13,atm,3,13,False,False,26,81.27872127872128,339.0,97.97,578.22,False
txnD001168,2018-12-07 09:23:37,40.85,debit,116,False,"Baltimore, MD",deviceC_5,merchantC_64,atm,4,9,False,False,26,78.1018981018981,71666.0,99.17,581.82,False
txnD001169,2018-12-07 19:26:25,5.75,debit,44,False,"Orlando, FL",deviceC_21,merchantC_53,mobile,4,19,False,False,26,5.364635364635364,36168.0,98.58,580.01,False
txnD001170,2018-12-08 02:48:23,55.74,credit,299,False,"Portland, OR",deviceC_9,merchantC_28,online,5,2,True,True,26,86.6933066933067,26518.0,98.87,579.98,False
txnD001171,2018-12-08 22:01:33,4.76,debit,51,False,"Orlando, FL",deviceC_5,merchantC_158,mobile,5,22,True,True,26,3.5464535464535465,69190.0,98.28,578.19,False
txnD001172,2018-12-09 01:09:52,20.45,debit,287,False,"Pittsburgh, PA",deviceC_7,merchantC_53,atm,6,1,True,True,26,48.92107892107892,11299.0,97.79,576.4,False
txnD001173,2018-12-09 09:35:05,60.26,debit,150,False,"Portland, OR",deviceC_17,merchantC_79,branch,6,9,True,True,26,88.35164835164835,30313.0,98.14,576.36,False
txnD001174,2018-12-10 08:09:05,17.79,debit,60,False,"Atlanta, GA",deviceC_9,merchantC_9,online,0,8,False,False,26,42.28771228771229,81240.0,97.64,574.59,False
txnD001175,2018-12-10 19:23:56,39.94,credit,272,True,"Pittsburgh, PA",deviceC_18,merchantC_41,branch,0,19,False,False,26,77.56243756243755,40491.0,98.73,578.13,False
txnD001176,2018-12-11 15:37:24,27.96,debit,246,False,"Atlanta, GA",deviceC_19,merchantC_71,atm,1,15,False,False,26,64.15584415584415,72808.0,98.82,578.12,False
txnD001177,2018-12-12 16:54:41,14.49,credit,110,False,"Kansas City, MO",deviceC_14,merchantC_79,atm,2,16,False,False,26,33.01698301698301,91037.0,55.35,184.65,False
txnD001178,2018-12-12 18:30:13,16.84,credit,274,False,"Pittsburgh, PA",deviceC_19,merchantC_147,online,2,18,False,False,26,39.71028971028971,5732.0,55.11,184.08,False
txnD001179,2018-12-14 01:06:02,54.79,debit,303,False,"Cleveland, OH",deviceC_7,merchantC_67,online,4,1,False,False,26,86.25374625374626,110149.0,45.62,143.77,False
txnD001180,2018-12-14 05:30:59,48.7,credit,309,False,"Kansas City, MO",deviceC_10,merchantC_13,online,4,5,False,False,26,83.27672327672327,15897.0,45.64,143.3,False
txnD001181,2018-12-14 12:08:16,8.82,credit,66,False,"Miami, FL",deviceC_20,merchantC_137,atm,4,12,False,False,26,14.405594405594405,23837.0,45.9,144.22,False
txnD001182,2018-12-14 16:36:26,16.49,debit,317,True,"Pittsburgh, PA",deviceC_28,merchantC_101,online,4,16,False,False,26,38.99100899100899,16090.0,45.7,143.77,False
txnD001183,2018-12-15 05:23:35,22.34,debit,241,False,"Pittsburgh, PA",deviceC_19,merchantC_41,branch,5,5,True,True,26,53.28671328671328,46029.0,45.52,143.78,False
txnD001184,2018-12-15 14:16:21,11.94,credit,112,False,"Kansas City, MO",deviceC_10,merchantC_4,atm,5,14,True,True,26,24.725274725274726,31966.0,45.3,143.34,False
txnD001185,2018-12-15 17:00:14,9.81,debit,194,False,"Atlanta, GA",deviceC_20,merchantC_48,online,5,17,True,True,26,17.902097902097903,9833.0,45.08,142.9,False
txnD001186,2018-12-16 09:01:21,46.61,debit,51,False,"Atlanta, GA",deviceC_13,merchantC_24,branch,6,9,True,True,26,82.13786213786214,57667.0,45.02,142.9,False
txnD001187,2018-12-16 20:20:57,17.12,debit,132,False,"Minneapolis, MN",deviceC_23,merchantC_59,online,6,20,True,True,26,40.66933066933067,40776.0,44.85,142.46,False
txnD001188,2018-12-17 00:55:48,23.77,debit,265,False,"Orlando, FL",deviceC_33,merchantC_72,atm,0,0,False,False,26,56.58341658341658,16491.0,44.71,142.01,False
txnD001189,2018-12-17 07:03:28,30.96,debit,314,False,"Miami, FL",deviceC_15,merchantC_67,mobile,0,7,False,False,26,68.36163836163837,22060.0,44.63,141.57,False
txnD001190,2018-12-18 06:18:00,162.45,debit,215,False,"Kansas City, MO",deviceC_12,merchantC_129,atm,1,6,False,False,26,96.52347652347653,83672.0,45.38,143.15,False
txnD001191,2018-12-18 07:31:00,19.73,debit,106,False,"Minneapolis, MN",deviceC_7,merchantC_104,branch,1,7,False,False,26,46.57342657342657,4380.0,45.21,142.71,False
txnD001192,2018-12-19 12:14:26,19.52,debit,232,False,"Pittsburgh, PA",deviceC_5,merchantC_14,mobile,2,12,False,False,26,46.133866133866135,103406.0,45.17,143.63,False
txnD001193,2018-12-19 16:51:12,26.08,credit,335,False,"Kansas City, MO",deviceC_1,merchantC_112,online,2,16,False,False,26,61.168831168831176,16606.0,45.09,143.64,False
txnD001194,2018-12-19 18:43:31,16.16,credit,35,False,"Pittsburgh, PA",deviceC_27,merchantC_109,mobile,2,18,False,False,26,38.091908091908095,6739.0,45.08,143.64,False
txnD001195,2018-12-20 15:17:33,12.5,debit,326,False,"Baltimore, MD",deviceC_19,merchantC_82,atm,3,15,False,False,26,26.333666333666333,74042.0,44.87,143.2,False
txnD001196,2018-12-20 21:47:50,24.46,debit,325,False,"Pittsburgh, PA",deviceC_18,merchantC_76,branch,3,21,False,False,26,57.96203796203796,23417.0,44.63,143.2,False
txnD001197,2018-12-21 08:15:19,23.05,debit,123,False,"Atlanta, GA",deviceC_26,merchantC_49,atm,4,8,False,False,26,55.22477522477522,37649.0,44.5,142.75,False
txnD001198,2018-12-21 09:53:25,18.34,debit,96,False,"Cleveland, OH",deviceC_13,merchantC_84,atm,4,9,False,False,26,43.55644355644356,5886.0,44.33,142.31,False
txnD001199,2018-12-21 18:53:38,21.56,debit,176,False,"Portland, OR",deviceC_11,merchantC_34,online,4,18,False,False,26,51.36863136863137,32413.0,44.19,141.87,False
txnD001200,2018-12-22 02:50:37,9.62,credit,216,False,"Orlando, FL",deviceC_21,merchantC_57,branch,5,2,True,True,26,17.22277722277722,28619.0,43.97,141.45,False
txnD001201,2018-12-23 03:18:31,22.59,debit,71,False,"Baltimore, MD",deviceC_32,merchantC_16,online,6,3,True,True,26,54.09590409590409,88074.0,43.96,141.45,False
txnD001202,2018-12-24 10:56:32,10.63,debit,186,False,"Pittsburgh, PA",deviceC_26,merchantC_86,branch,0,10,False,False,26,20.47952047952048,113881.0,43.94,141.91,False
txnD001203,2018-12-24 13:11:09,14.04,debit,272,True,"Pittsburgh, PA",deviceC_16,merchantC_32,mobile,0,13,False,False,26,31.35864135864136,8077.0,43.75,141.49,False
