account_id,transaction_id,date,amount,merchant_name,transaction_type,location,login_attempts,transaction_duration,is_holiday,amount_percentile,is_anomaly,anomaly_confidence
AC00454,TX000830,2023-09-22 17:44:42,124.84,M051,Debit,Louisville,1,79,False,0.25,False,0.3080575826303926
AC00076,TX000831,2023-07-05 16:49:05,324.04,M043,Debit,Virginia Beach,1,30,False,0.7142857142857143,False,0.211691534410069
AC00386,TX000832,2023-04-24 17:16:27,39.69,M089,Debit,Austin,1,163,False,0.125,False,0.21055629881193086
AC00444,TX000833,2023-12-01 17:29:15,157.7,M019,Credit,Omaha,1,46,False,0.75,False,0.5159387741851945
AC00307,TX000834,2023-11-07 16:36:34,81.27,M051,Credit,Seattle,1,68,False,0.3333333333333333,False,0.3847619467865654
AC00397,TX000835,2023-04-20 17:52:46,193.82,M042,Debit,Kansas City,1,176,False,0.5714285714285714,False,0.24116339527392924
AC00078,TX000836,2023-11-30 17:48:36,16.73,M022,Debit,Omaha,1,165,False,0.1666666666666666,False,0.43069438261338217
AC00348,TX000837,2023-08-10 18:30:37,474.05,M031,Debit,San Jose,1,214,False,0.75,False,0.39260622117880356
AC00169,TX000838,2023-05-10 16:15:31,39.21,M093,Debit,Miami,4,245,False,0.5,False,0.44896339914511385
AC00007,TX000839,2023-07-24 16:07:05,637.75,M028,Debit,Dallas,1,152,False,1.0,False,0.26555642009260816
AC00009,TX000840,2023-05-04 17:43:59,153.59,M001,Credit,Portland,1,174,False,0.6,False,0.23121522559012098
AC00065,TX000841,2023-10-25 16:03:16,186.6,M086,Debit,Tucson,1,139,False,0.4,False,0.2298395917641444
AC00362,TX000842,2023-05-08 17:29:00,644.08,M018,Debit,Atlanta,1,55,False,0.9166666666666666,False,0.25951463008809345
AC00444,TX000843,2023-12-27 18:55:13,226.66,M001,Debit,Austin,1,168,False,1.0,False,0.15152494053702759
AC00106,TX000844,2023-10-12 17:20:30,305.0,M003,Debit,Phoenix,1,222,False,0.6666666666666666,False,0.26793204455851205
AC00241,TX000845,2023-01-16 17:28:48,233.1,M011,Credit,Nashville,1,37,True,0.7777777777777778,True,0.6533862501136626
AC00092,TX000846,2023-05-10 16:38:07,793.13,M035,Debit,Memphis,1,76,False,1.0,False,0.19138983792769318
AC00173,TX000847,2023-09-21 16:42:38,224.19,M017,Debit,Houston,1,93,False,0.25,False,0.41694283197017395
AC00363,TX000848,2023-03-20 18:12:30,214.83,M009,Credit,Tucson,1,63,False,0.4166666666666667,False,0.5392550236104705
AC00185,TX000849,2023-09-08 17:09:54,163.46,M037,Credit,Baltimore,1,111,False,0.5,False,0.2970533748206677
AC00370,TX000850,2023-12-01 17:01:30,194.99,M097,Debit,Jacksonville,1,91,False,0.4285714285714285,False,0.21393216822603867
AC00124,TX000851,2023-02-08 18:27:49,23.4,M027,Debit,El Paso,4,175,False,0.25,True,0.6842097129424112
AC00412,TX000852,2023-03-13 16:59:33,227.5,M055,Debit,Sacramento,1,277,False,0.5,False,0.3029544558272997
AC00068,TX000853,2023-06-22 16:08:43,259.9,M083,Debit,Oklahoma City,1,100,False,0.25,False,0.19680644411276574
AC00321,TX000854,2023-04-04 16:12:25,59.51,M086,Credit,Dallas,1,55,False,0.5,False,0.38922104307329325
AC00302,TX000855,2023-05-24 16:21:09,50.63,M045,Debit,Columbus,1,143,False,0.25,False,0.3787445818610547
AC00217,TX000856,2023-06-02 16:49:03,1074.95,M089,Debit,Jacksonville,1,91,False,1.0,False,0.32009093689062795
AC00298,TX000857,2023-11-24 17:35:47,112.94,M091,Credit,San Antonio,1,31,False,0.4285714285714285,False,0.3574655081072811
AC00327,TX000858,2023-02-27 16:07:38,11.81,M072,Debit,Phoenix,1,131,False,0.1666666666666666,False,0.4202004398939423
AC00054,TX000859,2023-11-14 16:37:42,329.14,M018,Debit,Sacramento,1,14,False,0.8888888888888888,False,0.3427486466592617
AC00403,TX000860,2023-11-06 16:19:31,154.24,M049,Debit,Mesa,1,82,False,0.75,False,0.25029025310011144
AC00397,TX000861,2023-01-20 16:23:48,233.44,M037,Debit,Chicago,1,297,False,0.7142857142857143,False,0.34963957036194343
AC00383,TX000862,2023-11-15 18:56:02,141.8,M088,Debit,Chicago,1,116,False,0.75,False,0.25175289273824325
AC00450,TX000863,2023-10-09 18:20:39,209.03,M012,Debit,Detroit,1,126,True,0.6666666666666666,False,0.47985477752932243
AC00086,TX000864,2023-02-14 16:55:26,1137.63,M074,Debit,Baltimore,1,144,False,1.0,False,0.3999351602771695
AC00156,TX000865,2023-05-15 18:44:04,261.14,M040,Debit,San Antonio,1,162,False,0.8,False,0.31838686562493895
AC00418,TX000866,2023-06-29 17:51:45,101.81,M087,Debit,Fort Worth,1,105,False,0.5,False,0.20130391423450772
AC00263,TX000867,2023-09-18 17:41:29,98.71,M070,Debit,Fort Worth,1,117,False,0.4,False,0.2284414388759622
AC00009,TX000868,2023-03-03 18:23:29,87.38,M054,Debit,Atlanta,1,252,False,0.4,False,0.4241846335583437
AC00436,TX000869,2023-09-18 16:00:54,83.39,M042,Debit,Omaha,1,158,False,0.2,False,0.346757427284207
AC00399,TX000870,2023-06-13 16:06:05,267.55,M084,Debit,Charlotte,1,40,False,0.6,False,0.11457385486491145
AC00182,TX000871,2023-08-31 16:42:18,870.05,M077,Debit,El Paso,1,39,False,1.0,False,0.38605450633922533
AC00482,TX000872,2024-01-01 16:53:32,154.32,M015,Credit,Tucson,1,269,True,0.5,True,0.7313308348654435
AC00475,TX000873,2023-06-05 18:09:44,164.51,M056,Debit,Louisville,1,110,False,0.75,False,0.3451036459765884
AC00253,TX000874,2023-07-03 18:46:29,758.12,M028,Debit,San Francisco,1,90,False,0.6666666666666666,False,0.3721513062880665
AC00376,TX000875,2023-03-29 16:20:33,103.76,M085,Debit,Kansas City,1,188,False,0.3333333333333333,False,0.31037869856488615
AC00058,TX000876,2023-08-01 16:11:52,583.92,M024,Debit,Kansas City,1,139,False,1.0,False,0.40768183889636195
AC00304,TX000877,2023-01-02 16:07:17,204.06,M069,Debit,Washington,1,159,True,0.5454545454545454,False,0.5316661561624779
AC00035,TX000878,2023-10-26 16:54:32,53.51,M030,Debit,New York,1,165,False,0.1111111111111111,False,0.2781835694719252
AC00366,TX000879,2023-08-31 16:16:15,1108.46,M046,Debit,Los Angeles,1,262,False,1.0,False,0.4323200863068033
AC00362,TX000880,2023-08-07 18:02:59,52.95,M061,Credit,Charlotte,1,14,False,0.25,False,0.40252859904874994
AC00094,TX000881,2023-08-08 17:07:42,120.17,M023,Debit,Portland,1,105,False,1.0,False,0.32014875533825554
AC00225,TX000882,2023-09-06 18:43:52,220.8,M021,Debit,Indianapolis,1,28,False,0.5454545454545454,False,0.23470699018373223
AC00474,TX000883,2023-03-13 17:26:41,119.01,M069,Debit,Philadelphia,1,87,False,0.3333333333333333,False,0.3679791934072559
AC00448,TX000884,2023-05-10 16:27:51,183.32,M041,Debit,Raleigh,1,74,False,0.7142857142857143,False,0.33542180379306774
AC00439,TX000885,2023-08-22 16:31:34,858.88,M085,Debit,Jacksonville,1,227,False,0.8888888888888888,False,0.4196741870332814
AC00133,TX000886,2023-02-13 16:53:17,11.46,M092,Credit,San Francisco,1,128,False,0.1428571428571428,False,0.5805568425990139
AC00480,TX000887,2023-02-06 16:54:19,61.37,M001,Debit,Columbus,1,164,False,0.3636363636363636,False,0.3001490969504873
AC00265,TX000888,2023-02-27 16:48:02,103.08,M096,Credit,Milwaukee,1,150,False,0.2222222222222222,False,0.41704763113753734
AC00176,TX000889,2023-08-21 17:19:06,1.21,M039,Debit,Atlanta,1,196,False,0.125,False,0.40571218967228234
AC00278,TX000890,2023-10-04 16:00:54,425.18,M051,Credit,Colorado Springs,1,172,False,1.0,False,0.5552149466400569
AC00216,TX000891,2023-10-23 16:35:48,60.96,M065,Debit,Colorado Springs,1,238,False,0.2,False,0.26895612730706897
AC00431,TX000892,2023-01-09 16:36:16,64.21,M028,Debit,Omaha,1,37,False,0.1428571428571428,False,0.345815013224702
AC00063,TX000893,2023-05-19 18:32:45,523.02,M010,Debit,Jacksonville,1,83,False,0.7,False,0.13709632401633332
AC00090,TX000894,2023-11-09 17:51:35,50.26,M055,Debit,Las Vegas,1,164,False,0.2222222222222222,False,0.25241910565238806
AC00133,TX000895,2023-11-20 17:15:13,110.08,M059,Debit,Detroit,1,95,False,0.4285714285714285,False,0.19505463996216726
AC00357,TX000896,2023-11-13 17:47:07,54.47,M100,Credit,Philadelphia,1,34,False,0.1666666666666666,False,0.297382722844913
AC00404,TX000897,2023-04-03 16:25:35,79.76,M043,Debit,Kansas City,1,115,False,0.75,False,0.21977772686077432
AC00390,TX000898,2023-11-06 16:42:34,16.79,M023,Credit,Detroit,1,146,False,0.1428571428571428,False,0.434587459951546
AC00083,TX000899,2023-10-23 18:00:29,1531.31,M078,Debit,San Diego,4,62,False,1.0,False,0.5781762231794765
AC00161,TX000900,2023-06-29 16:57:52,68.62,M091,Debit,Omaha,1,157,False,0.25,False,0.31406307214350654
AC00425,TX000901,2023-03-13 17:34:30,157.16,M068,Debit,New York,1,280,False,0.1428571428571428,False,0.3723668835746283
AC00363,TX000902,2023-11-06 17:19:21,643.38,M044,Credit,Detroit,1,105,False,0.9166666666666666,False,0.3627218382656226
AC00385,TX000903,2023-10-12 16:17:47,328.34,M014,Credit,San Diego,1,31,False,0.5714285714285714,False,0.470206815236374
AC00045,TX000904,2023-07-21 17:56:49,72.68,M072,Debit,Seattle,1,44,False,0.2,False,0.3632534701321161
AC00480,TX000905,2023-05-17 16:30:05,354.76,M065,Debit,Detroit,1,279,False,0.7272727272727273,False,0.29651213780357666
AC00369,TX000906,2023-02-22 16:17:29,793.88,M036,Credit,Los Angeles,1,252,False,1.0,False,0.5883185235024325
AC00109,TX000907,2023-02-27 18:33:48,29.22,M056,Debit,Detroit,1,69,False,0.5,False,0.30460012364742456
AC00264,TX000908,2023-10-04 17:41:08,653.97,M067,Debit,Miami,1,100,False,0.8333333333333334,False,0.2721053942392556
AC00076,TX000909,2023-01-30 16:38:59,366.43,M080,Credit,Portland,1,92,False,0.8571428571428571,False,0.30842430131179815
AC00438,TX000910,2023-11-16 17:57:45,120.86,M081,Debit,Colorado Springs,4,162,False,0.375,False,0.5526533302808745
AC00453,TX000911,2023-02-13 16:43:40,233.74,M056,Debit,Boston,1,142,False,0.5555555555555556,False,0.32299873841826454
AC00222,TX000912,2023-09-29 17:31:24,471.84,M080,Debit,Raleigh,1,138,False,0.75,False,0.4541415350036831
AC00179,TX000913,2023-08-14 16:40:38,213.4,M087,Credit,Fort Worth,1,100,False,0.3333333333333333,False,0.3660481932917446
AC00386,TX000914,2023-05-22 16:48:08,254.21,M030,Debit,Phoenix,1,46,False,0.75,False,0.2662550200455398
AC00171,TX000915,2023-11-10 16:26:28,577.73,M033,Debit,San Jose,1,63,True,1.0,True,0.7049157987392608
AC00336,TX000916,2023-09-25 16:58:25,170.26,M053,Debit,Chicago,1,265,False,0.25,False,0.24395223791503637
AC00272,TX000917,2023-05-23 17:12:39,337.73,M065,Debit,San Antonio,4,107,False,0.625,False,0.5407239113814395
AC00402,TX000918,2023-07-06 16:04:39,330.61,M099,Credit,Nashville,1,113,False,0.75,False,0.32987357892221986
AC00136,TX000919,2023-11-10 16:32:24,132.33,M004,Credit,Phoenix,1,47,True,0.375,True,0.6591891919317882
AC00280,TX000920,2023-08-10 16:39:33,672.74,M068,Credit,Colorado Springs,1,118,False,1.0,False,0.4691529714032583
AC00352,TX000921,2023-02-23 18:23:29,74.04,M094,Debit,Memphis,1,66,False,0.5,False,0.13349085760491203
AC00495,TX000922,2023-05-09 16:47:42,197.18,M011,Debit,Tucson,1,135,False,0.5,False,0.19346383962444647
AC00061,TX000923,2023-11-20 16:06:10,21.15,M058,Debit,Columbus,1,180,False,0.2,False,0.41248490385816977
AC00129,TX000924,2023-06-05 16:27:31,218.37,M075,Debit,Houston,1,105,False,0.75,False,0.2999036766971595
AC00237,TX000925,2023-02-06 16:42:16,590.01,M044,Debit,San Jose,3,140,False,0.8,False,0.3983220171974626
AC00230,TX000926,2023-11-27 16:10:37,697.82,M092,Debit,New York,1,153,False,1.0,False,0.3363542081639839
AC00224,TX000927,2023-11-16 17:14:01,302.76,M043,Debit,Sacramento,3,88,False,1.0,False,0.46173212118178353
AC00354,TX000928,2023-01-23 16:48:16,148.0,M065,Debit,Tucson,1,35,False,0.4,False,0.24625660610966532
AC00479,TX000929,2023-01-30 18:50:00,22.26,M057,Debit,San Antonio,1,56,False,0.25,False,0.41812922658419205
AC00329,TX000930,2023-02-13 17:49:27,0.86,M050,Debit,Colorado Springs,1,139,False,0.1111111111111111,False,0.3604929503018976
AC00160,TX000931,2023-01-23 17:22:25,757.1,M071,Debit,Atlanta,1,203,False,1.0,False,0.3786334527763202
AC00050,TX000932,2023-04-28 18:52:30,38.81,M001,Credit,Virginia Beach,1,145,False,0.4,False,0.3255931756300067
AC00200,TX000933,2023-04-03 16:01:51,76.51,M016,Credit,Mesa,4,120,False,0.2857142857142857,True,0.6362094832236351
AC00254,TX000934,2023-03-10 18:59:46,32.46,M092,Debit,Charlotte,1,10,False,0.1666666666666666,False,0.2294373703445128
AC00456,TX000935,2023-01-19 16:45:16,1022.75,M091,Credit,San Jose,1,158,False,1.0,False,0.4725088280013888
AC00320,TX000936,2023-04-20 16:01:05,20.64,M079,Debit,Charlotte,1,59,False,0.2,False,0.23390053427307275
AC00446,TX000937,2023-02-02 16:52:26,662.11,M100,Debit,Atlanta,1,219,False,1.0,False,0.23353762740251088
AC00292,TX000938,2023-11-13 16:42:16,288.77,M025,Debit,Los Angeles,1,110,False,0.7142857142857143,False,0.167077232911417
AC00111,TX000939,2023-09-27 18:52:36,35.05,M047,Debit,Boston,1,105,False,0.2857142857142857,False,0.2787674068387638
AC00157,TX000940,2023-11-10 18:28:09,214.73,M061,Credit,Los Angeles,1,26,True,0.6,True,0.827000794305406
AC00429,TX000941,2023-10-23 16:03:09,25.38,M024,Debit,Louisville,1,66,False,0.3333333333333333,False,0.3446082633634912
AC00182,TX000942,2023-01-30 16:34:16,617.66,M036,Debit,Memphis,1,40,False,0.75,False,0.3665407978550753
AC00166,TX000943,2023-12-12 17:41:53,446.39,M019,Debit,Houston,1,77,False,1.0,False,0.3705829727476323
AC00005,TX000944,2023-02-22 17:29:36,377.92,M029,Debit,Raleigh,1,204,False,0.5555555555555556,False,0.34860929812752306
AC00459,TX000945,2023-02-13 18:17:28,11.04,M036,Debit,Phoenix,1,43,False,0.1428571428571428,False,0.42946552850041797
AC00432,TX000946,2023-07-24 17:09:05,275.46,M032,Debit,Fort Worth,1,67,False,0.5714285714285714,False,0.14870296606280156
AC00317,TX000947,2023-07-12 16:11:30,179.76,M039,Debit,Philadelphia,1,81,False,0.2857142857142857,False,0.30858047469247574
AC00377,TX000948,2023-06-21 16:52:25,32.34,M080,Debit,Kansas City,1,45,False,0.25,False,0.369704670646062
AC00130,TX000949,2023-07-04 17:50:02,273.92,M053,Debit,Portland,1,109,True,0.5555555555555556,False,0.42048760826868176
AC00236,TX000950,2023-12-05 17:57:39,375.45,M015,Debit,Fort Worth,1,32,False,0.8333333333333334,False,0.260427890998242
AC00243,TX000951,2023-08-21 17:10:10,388.98,M005,Debit,Fresno,1,155,False,1.0,False,0.26565597337332114
AC00017,TX000952,2023-03-01 17:43:22,492.84,M081,Debit,Indianapolis,1,38,False,1.0,False,0.2687346669943811
AC00295,TX000953,2023-11-29 16:46:49,148.85,M021,Debit,Mesa,1,25,False,0.3333333333333333,False,0.2397422136185313
AC00187,TX000954,2023-04-10 17:53:04,119.95,M092,Credit,Philadelphia,5,47,False,0.6,True,0.7856262301456235
AC00395,TX000955,2023-07-10 17:29:39,391.66,M062,Debit,Fresno,1,103,False,1.0,False,0.13072029612891037
AC00225,TX000956,2023-04-24 16:49:48,185.99,M026,Credit,Fresno,1,53,False,0.4545454545454545,False,0.28583234288217424
AC00355,TX000957,2023-03-13 16:10:41,322.48,M066,Debit,Jacksonville,1,57,False,1.0,False,0.26097177765000545
AC00217,TX000958,2023-12-04 16:27:40,20.27,M065,Debit,Miami,1,22,False,0.1666666666666666,False,0.3179351818092519
AC00282,TX000959,2023-11-27 16:37:11,280.61,M085,Debit,Mesa,3,129,False,0.6666666666666666,False,0.4685814219416598
AC00477,TX000960,2023-05-29 16:31:37,199.02,M005,Debit,Houston,1,269,True,0.6666666666666666,False,0.542457955218698
AC00158,TX000961,2023-10-17 16:41:39,104.23,M081,Credit,Louisville,1,108,False,0.1428571428571428,False,0.43417396272556324
AC00174,TX000962,2023-08-11 17:57:52,353.59,M046,Credit,New York,5,109,False,1.0,True,0.7651974852878604
AC00124,TX000963,2023-01-23 17:18:16,55.86,M007,Debit,Seattle,1,68,False,0.5,False,0.23508155706773706
AC00247,TX000964,2023-03-08 16:58:31,10.77,M096,Debit,Indianapolis,1,178,False,0.1428571428571428,False,0.3393010008789725
AC00297,TX000965,2023-04-10 16:25:15,95.55,M060,Debit,Louisville,1,51,False,0.3,False,0.199303391445444
AC00114,TX000966,2023-11-27 16:30:37,477.07,M096,Debit,Columbus,1,278,False,0.8571428571428571,False,0.4400731834425007
AC00170,TX000967,2023-03-02 16:09:39,9.1,M047,Credit,San Francisco,1,63,False,0.1428571428571428,False,0.5286014571639627
AC00185,TX000968,2023-12-04 16:27:03,21.41,M062,Debit,Louisville,1,99,False,0.1666666666666666,False,0.12623688165180208
AC00487,TX000969,2023-10-02 16:20:52,278.28,M097,Debit,Jacksonville,1,26,False,1.0,False,0.2982739408423489
AC00280,TX000970,2023-08-21 18:06:59,388.1,M019,Credit,Los Angeles,1,40,False,0.6,False,0.5162800132534524
AC00017,TX000971,2023-06-21 16:23:53,215.39,M019,Debit,Detroit,1,216,False,0.6,False,0.3839593233822147
AC00496,TX000972,2023-04-26 17:55:11,194.37,M024,Debit,Milwaukee,1,161,False,0.6666666666666666,False,0.382456086953311
AC00304,TX000973,2023-06-29 16:04:17,37.7,M038,Debit,Miami,1,109,False,0.0909090909090909,False,0.1836058781378947
AC00475,TX000974,2023-06-16 18:47:34,19.59,M016,Debit,Charlotte,1,122,False,0.25,False,0.11309877657983643
AC00111,TX000975,2023-01-23 17:39:08,81.35,M028,Debit,Houston,1,103,False,0.4285714285714285,False,0.1622293399168522
AC00316,TX000976,2023-09-29 16:34:03,314.54,M035,Credit,Virginia Beach,1,228,False,0.3333333333333333,False,0.2864737147955605
AC00007,TX000977,2023-09-04 16:57:31,466.64,M082,Debit,Las Vegas,1,11,True,0.8,True,0.68993680768492
AC00033,TX000978,2023-08-07 17:45:52,397.01,M058,Debit,Los Angeles,1,100,False,1.0,False,0.32590937491685856
AC00453,TX000979,2023-02-27 17:06:36,472.48,M099,Debit,New York,1,87,False,0.8888888888888888,False,0.17216203266633787
AC00147,TX000980,2023-11-20 17:17:05,67.15,M001,Debit,Indianapolis,1,14,False,0.6666666666666666,False,0.2717616877917034
AC00401,TX000981,2023-05-10 17:41:59,102.67,M091,Debit,Albuquerque,1,119,False,0.3333333333333333,False,0.252532337069633
AC00336,TX000982,2023-03-06 17:05:25,460.09,M081,Credit,Fresno,3,146,False,0.75,False,0.4967458181901971
AC00281,TX000983,2023-01-02 16:06:29,453.49,M088,Debit,Seattle,1,147,True,0.75,False,0.44400694300884996
AC00082,TX000984,2023-08-24 16:56:36,267.17,M100,Debit,Seattle,1,170,False,0.6666666666666666,False,0.04108655979036764
AC00247,TX000985,2023-08-18 17:07:18,111.26,M096,Debit,Boston,1,43,False,0.5714285714285714,False,0.2978273300874958
AC00278,TX000986,2023-12-25 17:31:16,121.17,M053,Debit,Phoenix,1,158,True,0.3333333333333333,False,0.526187616205045
AC00176,TX000987,2023-12-25 18:29:05,213.28,M088,Debit,Mesa,1,94,True,0.625,False,0.5013822815757812
AC00159,TX000988,2023-08-10 16:39:44,187.88,M017,Debit,Nashville,1,180,False,0.6,False,0.31429830419012
AC00035,TX000989,2023-10-30 18:44:22,471.88,M054,Credit,San Jose,1,141,False,0.8888888888888888,False,0.46225548872818023
AC00463,TX000990,2023-10-12 16:37:49,83.79,M031,Debit,Nashville,1,47,False,0.75,False,0.30930975952186834
AC00339,TX000991,2023-08-14 17:28:37,212.14,M047,Debit,Austin,1,105,False,0.4444444444444444,False,0.14301613404906013
AC00239,TX000992,2023-02-28 17:55:00,99.16,M045,Debit,San Francisco,1,202,False,0.2,False,0.3957546427558781
AC00090,TX000993,2023-05-02 16:03:23,839.33,M071,Credit,Louisville,1,86,False,1.0,False,0.4313178232066389
AC00144,TX000994,2023-07-31 16:26:33,29.91,M034,Credit,Philadelphia,3,43,False,0.125,False,0.5798528521917075
AC00488,TX000995,2023-04-17 16:46:31,4.24,M086,Debit,San Diego,1,38,False,0.25,False,0.29367575743411123
AC00039,TX000996,2023-09-18 16:13:38,50.29,M028,Credit,Raleigh,1,64,False,0.2857142857142857,False,0.5921946804450446
AC00475,TX000997,2023-08-03 17:25:57,135.85,M015,Debit,Fresno,1,269,False,0.625,False,0.3009637352880836
AC00368,TX000998,2023-04-03 16:09:09,368.53,M099,Debit,Raleigh,1,34,False,0.75,False,0.37601768944568587
AC00339,TX000999,2023-06-05 17:22:19,17.95,M027,Credit,Sacramento,1,135,False,0.1111111111111111,False,0.6007669444724734
AC00297,TX001000,2023-03-02 16:05:52,127.8,M026,Credit,Virginia Beach,1,47,False,0.5,False,0.26665879369590184
AC00345,TX001001,2023-02-22 17:39:54,16.73,M073,Debit,Houston,1,48,False,0.1111111111111111,False,0.26279914632336915
AC00458,TX001002,2023-12-11 16:03:50,317.12,M018,Debit,Fort Worth,1,80,False,0.8571428571428571,False,0.1787676646024716
AC00062,TX001003,2023-07-25 17:17:49,476.63,M037,Debit,Charlotte,1,115,False,1.0,False,0.23882682288699664
AC00070,TX001004,2023-09-18 16:03:10,156.58,M083,Debit,Portland,1,160,False,0.625,False,0.10731083639662249
AC00183,TX001005,2023-09-18 16:19:03,55.12,M021,Credit,Houston,1,261,False,0.1666666666666666,False,0.4984960795552223
AC00190,TX001006,2023-01-09 16:05:02,15.74,M051,Debit,Denver,1,38,False,0.2,False,0.38232388688363655
AC00255,TX001007,2023-11-06 16:32:58,353.68,M030,Debit,Las Vegas,1,145,False,0.6666666666666666,False,0.26251742125762556
AC00311,TX001008,2023-10-12 18:11:27,297.15,M034,Debit,Phoenix,1,178,False,0.5,False,0.27725003426338507
AC00075,TX001009,2023-12-04 16:31:42,647.85,M034,Debit,Omaha,1,121,False,1.0,False,0.29138535097941687
AC00013,TX001010,2023-07-27 17:04:46,75.04,M056,Debit,El Paso,1,178,False,0.25,False,0.40765378968971033
